,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
82012,2015,16,Michoacán de Ocampo,16054,Morelos,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82110,2015,16,Michoacán de Ocampo,16055,Múgica,Otros delitos contra la familia,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82208,2015,16,Michoacán de Ocampo,16056,Nahuatzen,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82306,2015,16,Michoacán de Ocampo,16057,Nocupétaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82404,2015,16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82502,2015,16,Michoacán de Ocampo,16059,Nuevo Urecho,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82600,2015,16,Michoacán de Ocampo,16060,Numarán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82698,2015,16,Michoacán de Ocampo,16061,Ocampo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82796,2015,16,Michoacán de Ocampo,16062,Pajacuarán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82894,2015,16,Michoacán de Ocampo,16063,Panindícuaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
82992,2015,16,Michoacán de Ocampo,16064,Parácuaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83090,2015,16,Michoacán de Ocampo,16065,Paracho,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83188,2015,16,Michoacán de Ocampo,16066,Pátzcuaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83286,2015,16,Michoacán de Ocampo,16067,Penjamillo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83384,2015,16,Michoacán de Ocampo,16068,Peribán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83482,2015,16,Michoacán de Ocampo,16069,La Piedad,Otros delitos contra la familia,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
83580,2015,16,Michoacán de Ocampo,16070,Purépero,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
83678,2015,16,Michoacán de Ocampo,16071,Puruándiro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83776,2015,16,Michoacán de Ocampo,16072,Queréndaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83874,2015,16,Michoacán de Ocampo,16073,Quiroga,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83972,2015,16,Michoacán de Ocampo,16074,Cojumatlán de Régules,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84070,2015,16,Michoacán de Ocampo,16075,Los Reyes,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
84168,2015,16,Michoacán de Ocampo,16076,Sahuayo,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84266,2015,16,Michoacán de Ocampo,16077,San Lucas,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
84364,2015,16,Michoacán de Ocampo,16078,Santa Ana Maya,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84462,2015,16,Michoacán de Ocampo,16079,Salvador Escalante,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84560,2015,16,Michoacán de Ocampo,16080,Senguio,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84658,2015,16,Michoacán de Ocampo,16081,Susupuato,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84756,2015,16,Michoacán de Ocampo,16082,Tacámbaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84854,2015,16,Michoacán de Ocampo,16083,Tancítaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84952,2015,16,Michoacán de Ocampo,16084,Tangamandapio,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
85050,2015,16,Michoacán de Ocampo,16085,Tangancícuaro,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
85148,2015,16,Michoacán de Ocampo,16086,Tanhuato,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85246,2015,16,Michoacán de Ocampo,16087,Taretan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85344,2015,16,Michoacán de Ocampo,16088,Tarímbaro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
85442,2015,16,Michoacán de Ocampo,16089,Tepalcatepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85540,2015,16,Michoacán de Ocampo,16090,Tingambato,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85638,2015,16,Michoacán de Ocampo,16091,Tingüindín,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85736,2015,16,Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85834,2015,16,Michoacán de Ocampo,16093,Tlalpujahua,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85932,2015,16,Michoacán de Ocampo,16094,Tlazazalca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86030,2015,16,Michoacán de Ocampo,16095,Tocumbo,Otros delitos contra la familia,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
86128,2015,16,Michoacán de Ocampo,16096,Tumbiscatío,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86226,2015,16,Michoacán de Ocampo,16097,Turicato,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86324,2015,16,Michoacán de Ocampo,16098,Tuxpan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86422,2015,16,Michoacán de Ocampo,16099,Tuzantla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86520,2015,16,Michoacán de Ocampo,16100,Tzintzuntzan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86618,2015,16,Michoacán de Ocampo,16101,Tzitzio,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86716,2015,16,Michoacán de Ocampo,16102,Uruapan,Otros delitos contra la familia,0,1,1,1,1,2,2,1.0,1.0,0.0,2.0,4.0
86814,2015,16,Michoacán de Ocampo,16103,Venustiano Carranza,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86912,2015,16,Michoacán de Ocampo,16104,Villamar,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87010,2015,16,Michoacán de Ocampo,16105,Vista Hermosa,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87108,2015,16,Michoacán de Ocampo,16106,Yurécuaro,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87206,2015,16,Michoacán de Ocampo,16107,Zacapu,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87304,2015,16,Michoacán de Ocampo,16108,Zamora,Otros delitos contra la familia,0,1,1,3,0,1,0,0.0,0.0,1.0,0.0,0.0
87402,2015,16,Michoacán de Ocampo,16109,Zináparo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87500,2015,16,Michoacán de Ocampo,16110,Zinapécuaro,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
87598,2015,16,Michoacán de Ocampo,16111,Ziracuaretiro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87696,2015,16,Michoacán de Ocampo,16112,Zitácuaro,Otros delitos contra la familia,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
87794,2015,16,Michoacán de Ocampo,16113,José Sixto Verduzco,Otros delitos contra la familia,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
87892,2015,17,Morelos,17001,Amacuzac,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87990,2015,17,Morelos,17002,Atlatlahucan,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
88088,2015,17,Morelos,17003,Axochiapan,Otros delitos contra la familia,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88186,2015,17,Morelos,17004,Ayala,Otros delitos contra la familia,0,1,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0
88284,2015,17,Morelos,17005,Coatlán del Río,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
88382,2015,17,Morelos,17006,Cuautla,Otros delitos contra la familia,8,11,11,7,6,7,0,0.0,1.0,4.0,5.0,2.0
88480,2015,17,Morelos,17007,Cuernavaca,Otros delitos contra la familia,10,6,10,13,3,13,0,0.0,1.0,5.0,11.0,8.0
88578,2015,17,Morelos,17008,Emiliano Zapata,Otros delitos contra la familia,1,0,1,1,0,2,0,0.0,0.0,1.0,0.0,1.0
88676,2015,17,Morelos,17009,Huitzilac,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0
88774,2015,17,Morelos,17010,Jantetelco,Otros delitos contra la familia,1,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
88872,2015,17,Morelos,17011,Jiutepec,Otros delitos contra la familia,3,6,2,3,4,2,0,0.0,0.0,6.0,1.0,4.0
88970,2015,17,Morelos,17012,Jojutla,Otros delitos contra la familia,4,0,0,0,0,2,0,0.0,0.0,2.0,3.0,3.0
89068,2015,17,Morelos,17013,Jonacatepec de Leandro Valle,Otros delitos contra la familia,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89166,2015,17,Morelos,17014,Mazatepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
89264,2015,17,Morelos,17015,Miacatlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
89362,2015,17,Morelos,17016,Ocuituco,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89460,2015,17,Morelos,17017,Puente de Ixtla,Otros delitos contra la familia,0,2,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0
89558,2015,17,Morelos,17018,Temixco,Otros delitos contra la familia,0,2,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0
89656,2015,17,Morelos,17019,Tepalcingo,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89754,2015,17,Morelos,17020,Tepoztlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
89852,2015,17,Morelos,17021,Tetecala,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
89950,2015,17,Morelos,17022,Tetela del Volcán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90048,2015,17,Morelos,17023,Tlalnepantla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90146,2015,17,Morelos,17024,Tlaltizapán de Zapata,Otros delitos contra la familia,0,1,0,1,0,1,0,0.0,0.0,1.0,0.0,1.0
90244,2015,17,Morelos,17025,Tlaquiltenango,Otros delitos contra la familia,0,3,1,0,0,1,0,0.0,0.0,0.0,1.0,2.0
90342,2015,17,Morelos,17026,Tlayacapan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90440,2015,17,Morelos,17027,Totolapan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90538,2015,17,Morelos,17028,Xochitepec,Otros delitos contra la familia,1,2,2,1,0,1,0,0.0,0.0,1.0,3.0,1.0
90636,2015,17,Morelos,17029,Yautepec,Otros delitos contra la familia,2,1,3,1,2,4,0,0.0,0.0,0.0,3.0,2.0
90734,2015,17,Morelos,17030,Yecapixtla,Otros delitos contra la familia,2,0,1,0,0,0,0,0.0,0.0,2.0,0.0,0.0
90832,2015,17,Morelos,17031,Zacatepec,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,2.0,0.0,1.0
90930,2015,17,Morelos,17032,Zacualpan de Amilpas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91028,2015,17,Morelos,17033,Temoac,Otros delitos contra la familia,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91126,2015,18,Nayarit,18001,Acaponeta,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91224,2015,18,Nayarit,18002,Ahuacatlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91322,2015,18,Nayarit,18003,Amatlán de Cañas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
91420,2015,18,Nayarit,18004,Compostela,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91518,2015,18,Nayarit,18005,Huajicori,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91616,2015,18,Nayarit,18006,Ixtlán del Río,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91714,2015,18,Nayarit,18007,Jala,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91812,2015,18,Nayarit,18008,Xalisco,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91910,2015,18,Nayarit,18009,Del Nayar,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92008,2015,18,Nayarit,18010,Rosamorada,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92106,2015,18,Nayarit,18011,Ruíz,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92204,2015,18,Nayarit,18012,San Blas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92302,2015,18,Nayarit,18013,San Pedro Lagunillas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92400,2015,18,Nayarit,18014,Santa María del Oro,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92498,2015,18,Nayarit,18015,Santiago Ixcuintla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
92596,2015,18,Nayarit,18016,Tecuala,Otros delitos contra la familia,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
92694,2015,18,Nayarit,18017,Tepic,Otros delitos contra la familia,0,0,0,0,0,2,1,0.0,0.0,0.0,2.0,0.0
92792,2015,18,Nayarit,18018,Tuxpan,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92890,2015,18,Nayarit,18019,La Yesca,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92988,2015,18,Nayarit,18020,Bahía de Banderas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93086,2015,19,Nuevo León,19001,Abasolo,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
93184,2015,19,Nuevo León,19002,Agualeguas,Otros delitos contra la familia,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
93282,2015,19,Nuevo León,19003,Los Aldamas,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93380,2015,19,Nuevo León,19004,Allende,Otros delitos contra la familia,0,1,2,3,0,3,2,1.0,3.0,2.0,0.0,2.0
93478,2015,19,Nuevo León,19005,Anáhuac,Otros delitos contra la familia,2,2,1,2,0,0,0,1.0,2.0,1.0,0.0,1.0
93576,2015,19,Nuevo León,19006,Apodaca,Otros delitos contra la familia,24,34,30,34,48,32,45,28.0,36.0,31.0,17.0,13.0
93674,2015,19,Nuevo León,19007,Aramberri,Otros delitos contra la familia,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0
93772,2015,19,Nuevo León,19008,Bustamante,Otros delitos contra la familia,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
93870,2015,19,Nuevo León,19009,Cadereyta Jiménez,Otros delitos contra la familia,5,6,4,7,2,6,9,3.0,6.0,11.0,5.0,1.0
93968,2015,19,Nuevo León,19010,El Carmen,Otros delitos contra la familia,1,1,2,4,3,2,4,4.0,2.0,4.0,1.0,1.0
94066,2015,19,Nuevo León,19011,Cerralvo,Otros delitos contra la familia,0,0,1,1,0,3,1,1.0,1.0,2.0,0.0,0.0
94164,2015,19,Nuevo León,19012,Ciénega de Flores,Otros delitos contra la familia,1,0,1,1,3,8,6,5.0,4.0,7.0,7.0,4.0
94262,2015,19,Nuevo León,19013,China,Otros delitos contra la familia,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0,3.0
94360,2015,19,Nuevo León,19014,Doctor Arroyo,Otros delitos contra la familia,1,1,0,0,0,1,3,1.0,0.0,0.0,3.0,1.0
94458,2015,19,Nuevo León,19015,Doctor Coss,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
94556,2015,19,Nuevo León,19016,Doctor González,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
94654,2015,19,Nuevo León,19017,Galeana,Otros delitos contra la familia,2,0,0,1,0,0,1,3.0,2.0,1.0,0.0,0.0
94752,2015,19,Nuevo León,19018,García,Otros delitos contra la familia,13,11,9,6,8,12,17,15.0,18.0,21.0,19.0,15.0
94850,2015,19,Nuevo León,19019,San Pedro Garza García,Otros delitos contra la familia,4,6,5,6,4,3,5,3.0,1.0,7.0,7.0,4.0
94948,2015,19,Nuevo León,19020,General Bravo,Otros delitos contra la familia,1,0,2,0,1,0,2,0.0,0.0,1.0,0.0,0.0
95046,2015,19,Nuevo León,19021,General Escobedo,Otros delitos contra la familia,20,19,24,19,23,31,10,34.0,31.0,19.0,18.0,17.0
95144,2015,19,Nuevo León,19022,General Terán,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0
95242,2015,19,Nuevo León,19023,General Treviño,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95340,2015,19,Nuevo León,19024,General Zaragoza,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95438,2015,19,Nuevo León,19025,General Zuazua,Otros delitos contra la familia,2,2,3,1,5,3,1,4.0,3.0,1.0,3.0,1.0
95536,2015,19,Nuevo León,19026,Guadalupe,Otros delitos contra la familia,32,33,41,40,38,30,64,46.0,35.0,29.0,34.0,42.0
95634,2015,19,Nuevo León,19027,Los Herreras,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95732,2015,19,Nuevo León,19028,Higueras,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
95830,2015,19,Nuevo León,19029,Hualahuises,Otros delitos contra la familia,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
95928,2015,19,Nuevo León,19030,Iturbide,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96026,2015,19,Nuevo León,19031,Juárez,Otros delitos contra la familia,10,13,22,19,5,20,17,16.0,20.0,27.0,16.0,18.0
96124,2015,19,Nuevo León,19032,Lampazos de Naranjo,Otros delitos contra la familia,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
96222,2015,19,Nuevo León,19033,Linares,Otros delitos contra la familia,3,2,1,5,7,1,6,11.0,6.0,11.0,6.0,3.0
96320,2015,19,Nuevo León,19034,Marín,Otros delitos contra la familia,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96418,2015,19,Nuevo León,19035,Melchor Ocampo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96516,2015,19,Nuevo León,19036,Mier y Noriega,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96614,2015,19,Nuevo León,19037,Mina,Otros delitos contra la familia,1,1,0,0,0,1,3,1.0,0.0,1.0,0.0,1.0
96712,2015,19,Nuevo León,19038,Montemorelos,Otros delitos contra la familia,0,4,1,4,5,1,0,2.0,4.0,2.0,5.0,4.0
96810,2015,19,Nuevo León,19039,Monterrey,Otros delitos contra la familia,53,56,61,64,68,87,80,74.0,85.0,66.0,83.0,63.0
96908,2015,19,Nuevo León,19040,Parás,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97006,2015,19,Nuevo León,19041,Pesquería,Otros delitos contra la familia,3,4,2,6,9,8,3,11.0,7.0,4.0,6.0,5.0
97104,2015,19,Nuevo León,19042,Los Ramones,Otros delitos contra la familia,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
97202,2015,19,Nuevo León,19043,Rayones,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
97300,2015,19,Nuevo León,19044,Sabinas Hidalgo,Otros delitos contra la familia,0,0,1,5,1,3,1,0.0,0.0,2.0,3.0,1.0
97398,2015,19,Nuevo León,19045,Salinas Victoria,Otros delitos contra la familia,3,2,3,6,4,3,4,11.0,6.0,4.0,6.0,4.0
97496,2015,19,Nuevo León,19046,San Nicolás de los Garza,Otros delitos contra la familia,14,19,17,13,29,17,18,22.0,20.0,19.0,23.0,23.0
97594,2015,19,Nuevo León,19047,Hidalgo,Otros delitos contra la familia,0,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0
97692,2015,19,Nuevo León,19048,Santa Catarina,Otros delitos contra la familia,12,19,9,22,16,19,23,17.0,18.0,22.0,24.0,10.0
97790,2015,19,Nuevo León,19049,Santiago,Otros delitos contra la familia,1,0,0,0,2,2,2,5.0,5.0,3.0,2.0,2.0
97888,2015,19,Nuevo León,19050,Vallecillo,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97986,2015,19,Nuevo León,19051,Villaldama,Otros delitos contra la familia,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
98084,2015,20,Oaxaca,20002,Acatlán de Pérez Figueroa,Otros delitos contra la familia,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
98182,2015,20,Oaxaca,20014,Ciudad Ixtepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98280,2015,20,Oaxaca,20039,Heroica Ciudad de Huajuapan de León,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98378,2015,20,Oaxaca,20041,Huautla de Jiménez,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98476,2015,20,Oaxaca,20043,Heroica Ciudad de Juchitán de Zaragoza,Otros delitos contra la familia,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
98574,2015,20,Oaxaca,20044,Loma Bonita,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98672,2015,20,Oaxaca,20057,Matías Romero Avendaño,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98770,2015,20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98868,2015,20,Oaxaca,20067,Oaxaca de Juárez,Otros delitos contra la familia,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0
98966,2015,20,Oaxaca,20068,Ocotlán de Morelos,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99064,2015,20,Oaxaca,20073,Putla Villa de Guerrero,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99162,2015,20,Oaxaca,20079,Salina Cruz,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99260,2015,20,Oaxaca,20085,San Agustín Loxicha,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99358,2015,20,Oaxaca,20107,San Antonio de la Cal,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99456,2015,20,Oaxaca,20134,San Felipe Jalapa de Díaz,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99554,2015,20,Oaxaca,20184,San Juan Bautista Tuxtepec,Otros delitos contra la familia,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99652,2015,20,Oaxaca,20190,San Juan Cotzocón,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99750,2015,20,Oaxaca,20198,San Juan Guichicovi,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99848,2015,20,Oaxaca,20232,San Lucas Ojitlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99946,2015,20,Oaxaca,20278,San Miguel Soyaltepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100044,2015,20,Oaxaca,20318,San Pedro Mixtepec Distrito 22,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100142,2015,20,Oaxaca,20324,San Pedro Pochutla,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100240,2015,20,Oaxaca,20334,Villa de Tututepec,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100338,2015,20,Oaxaca,20385,Santa Cruz Xoxocotlán,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100436,2015,20,Oaxaca,20390,Santa Lucía del Camino,Otros delitos contra la familia,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
